id,collectible,slug,classId,multiClassIds,cardTypeId,cardSetId,rarityId,artistName,health,attack,manaCost,name,text,image,imageGold,flavorText,cropImage,keywordIds,copyOfCardId,duels,childIds,spellSchoolId,minionTypeId,durability,armor
69729,1,69729-tiny-knight-of-evil,9,[],4,1637,3,Raymond Swanland,2.0,3.0,2,Tiny Knight of Evil,"Whenever you discard a card, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdd1916c5c0fbcbcfac33246bd5dd8066d5fea9a50e366b4347c448183f86aaa.png,,"""No, no, no. I asked for a tiny JESTER of evil.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0008c9e844ff41cf3f01ad4f843ef659df6e4b2da98e47ac1e5d592e4bd0e24.png,,2777.0,"{'relevant': True, 'constructed': True}",,,15.0,,
64355,1,64355-tiny-toys,8,[],5,1578,4,Matt Dixon,,,6,Tiny Toys,Summon four random 5-Cost minions. Make them 2/2.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/21e2050b2adfcca49674b19eb0391f9d1c3c376e978c4c7863d89c65042cad13.png,,"Mom, they're action figures!",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ba73cf7f50f75d7132e3651f4c6e64b409b8d61f18289cb39f1d7d6c8345706b.png,,,"{'relevant': True, 'constructed': True}",,,,,
63071,1,63071-tinyfins-caravan,8,[],4,1525,3,Matt Dixon,3.0,1.0,2,Tinyfin's Caravan,"At the start of your turn, draw a Murloc.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fadfe8f5bb953c50b0749aff7be9af9e645346ca211906e577b1d93b719b366.png,,"Movin' right along, mrgl mrg mrgl mrg.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92bd9b7376fcac79e2503ba3629b97eee56cdc986a242357ad3e5b1fd74e688e.png,,,"{'relevant': True, 'constructed': True}",,,,,
69613,1,69613-tirion-fordring,5,[],4,1637,5,Brom,6.0,6.0,8,Tirion Fordring,"<b><b>Divine Shield</b>,</b> <b>Taunt</b> <b>Deathrattle:</b> Equip a 5/3 Ashbringer.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50ce6720f0695a6a3c3d622e1ab1885b1512d976b725d20117121885d98b40f6.png,,"If you haven't heard the Tirion Fordring theme song, it's because it doesn't exist.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e7f3979625b96620e4d0252b138c4ee70f7143650db85e5ed6d002477b0d307c.png,"[1, 3, 12]",890.0,"{'relevant': True, 'constructed': True}",[1730],,,,
63250,1,63250-toad-of-the-wilds,12,[],4,1525,1,Grace Liu,2.0,2.0,2,Toad of the Wilds,"<b>Taunt</b> <b>Battlecry:</b> If you're holding a Nature spell, gain +2 Health.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1b837beaab687ed441096a484682ffb975f25f528898027e21388d534ff76178.png,,"""Someday we'll find it. The Oasis Connection. The peons, the caravans, and me.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cd1277508133c466f843be102177c939d32c82f8a0de6f7318b43cf26609eb4f.png,"[1, 8]",,"{'relevant': True, 'constructed': True}",,,20.0,,
69738,1,69738-tomb-pillager,7,[],4,1637,1,Dave Allsop,4.0,5.0,4,Tomb Pillager,<b>Deathrattle:</b> Add a Coin to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9286f2a6549dac18d647280b4ef1f52c3b2a4e44673880ca482554cd3171f885.png,,"After the guild broke up, he could no longer raid the tombs.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0fc27bfd2eb0ef6207aa4e61ff0545f11a6f61bd05e7a286bd6224aa3b1fd82.png,[12],2884.0,"{'relevant': True, 'constructed': True}",,,,,
56467,1,56467-torrent,8,[],5,1414,3,Dave Allsop,,,4,Torrent,Deal 8 damage to a minion. Costs (3) less if you cast a spell last turn.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16e8626dcdbe9ae46d309b14fd125789e2562fb995703c355192f8c909c28c2f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0aea03b5e0c81ddee74163c118f034d1e833f1db155b9a658617fea61a75baf5.png,Weeks of underwater cross-training have really built up her fourarms.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/752f15b1587b14f3f642bf5e1b8bed946f3daf568350de235998b521e037442d.png,,,,,4.0,,,
59558,1,59558-totem-goliath,8,[],4,1443,4,MAR Studio,5.0,5.0,5,Totem Goliath,<b>Deathrattle:</b> Summon all four basic Totems. <b>Overload:</b> (1),https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b3e179fd1374c00a5bed6b2961d53c5f029baba4ab3f18eed1c85d7d9547993e.png,,"It was an art project, and nobody knew when to stop.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bad05273ec63d0a0045624a26fa55fa50608ee6f005f42e02a51e87b0f144af8.png,"[12, 14]",,"{'relevant': True, 'constructed': True}",,,21.0,,
56470,1,56470-totemic-reflection,8,[],5,1414,1,Daria Tuzova,,,3,Totemic Reflection,"Give a minion +2/+2. If it's a Totem, summon a copy of it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f15ff66ab2553143ad756caf18f3290b048f75749bd3755ec3745578ebbdcab.png,,"""Upon reflection, I have decided that your board needs more ME.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/979dc5d288bc89ffdedd88444f8bf6b172b741761058de8dd7cf524efb6afd3e.png,,,,,,,,
64899,1,64899-touch-of-the-nathrezim,9,[],5,1578,3,L. Lullabi & A. Bozonnet,,,1,Touch of the Nathrezim,"Deal 2 damage to a minion. If it dies, restore 4 Health to your hero.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/906907217acdcf4f9993226bd157fc0b3a87441a5f3d16ef662433acc282f1b7.png,,"""You're giving your soul to me? I'm touched.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22170335164f5ab9b10fad7ec266454b4f1ce182ab20185faf284f6b29653570.png,,,"{'relevant': True, 'constructed': True}",,6.0,,,
59035,1,59035-tour-guide,12,[],4,1443,1,Matt Dixon,1.0,1.0,1,Tour Guide,<b>Battlecry:</b> Your next Hero Power costs (0).,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2ecd00df74ff69c58a8bc41e7c36bf4038007b3896a11a4b31ecb7e072130cc4.png,,"""Here is the original blueprint for the Academy grounds! Don't mind those so-called dark chambers… They'll be at the end of the tour.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5246d72a6ffd1e9c013f6535859da44f62f4dd186e0c487d61744b597b23d52.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
69711,1,69711-toxicologist,12,[],4,1637,1,Brian Despain,2.0,2.0,2,Toxicologist,<b>Battlecry:</b> Give your weapon +1 Attack.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dc586a8fdae4ec67307fae55624cc2385c84a10d49a6655974e71fb327e9514.png,,Double-majoring in culinary sciences was definitely a mistake.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da43aae771cc0dea1089abd15ae33b3e4f72b33100a992411f83da4605dfba76.png,[8],48034.0,"{'relevant': True, 'constructed': True}",,,,,
69545,1,69545-tracking,3,[],5,1637,3,Mauro Cascioli,,,1,Tracking,<b>Discover</b> a card from your deck.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d844ff4c2dbdc651819d3e3a657ad06b0e6b266eb81755a4a22c1a84c79388c3.png,,For the person who just cannot decide what card to put into a deck!,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ac6f4abe529b9bd6e3cba5c907819b5dba149de39cbbdaa8638ff977b6b139b0.png,[21],1047.0,"{'relevant': True, 'constructed': True}",,,,,
61702,1,61702-trampling-rhino,3,[],4,1466,3,Mauricio Herrera,5.0,5.0,5,Trampling Rhino,"<b>Rush</b>. After this attacks and kills a minion, excess damage hits the enemy hero.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f18e179685042e38310f20603d839933524c817fa225f384433115f772cdf2af.png,,"""Whew. I thought you said 'Trampoline Rhino.' Now that would have been scary.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e86aba0c9491d34ef0f1296a034587435cde43dcd631b54b45651f4381edbc05.png,[53],,"{'relevant': True, 'constructed': True}",,,20.0,,
58947,1,58947-transfer-student,12,[],4,1443,4,Ivan Fomin,2.0,2.0,2,Transfer Student,This has different effects based on which game board you're on.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a764997fba8206ee014e39518ea66ea6c5c61748f4eed0c0efa80c57898d1f44.png,,"Oh, the places you'll go! There is so much to fight! There are boards to be explored. There are dreams to take flight.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7ed9b5baa7683acb1cc27947135a9e63f867e5078c290465a24014244ae4b03b.png,,,"{'relevant': True, 'constructed': True}","[2150, 2151, 2152, 2153, 2154, 2155, 2156, 39712, 39714, 39715, 39716, 39747, 42586, 42587, 42590, 43012, 43120, 45384, 45387, 46194, 53985, 54386, 54426, 54429, 54431, 55244, 60572, 60577, 60581, 60589, 60590, 60594, 62093, 62094, 62804, 62805, 62806, 62878, 62883, 62884, 62890, 62897, 62898, 62947, 62948, 62949, 63002, 63003, 63004, 63030, 63031, 63032, 63065, 63066, 63067, 63128, 63194, 63220, 63221, 63222, 63608, 63609, 63682, 63683, 63684, 64306, 64307, 65328, 65329, 65330, 66955]",,,,
64010,1,64010-traveling-merchant,12,[],4,1578,1,Mike Sass,3.0,2.0,3,Traveling Merchant,<b>Tradeable</b> <b>Battlecry:</b> Gain +1/+1 for each other friendly minion you control.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0990ab4bc0c8d9268ca0f1c2ca58f0d3317ff70e682936e32436d88b4df5d690.png,,Northrend's greatest export: funnel cakes.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae9a32a62e3189b64e22e154bdfa4f95ee3bb79f3f11cd6bf7fba75bcd8455f1.png,"[8, 97]",,"{'relevant': True, 'constructed': True}",,,,,
59703,1,59703-trick-totem,12,"[8, 4]",4,1443,3,Mauricio Herrera,3.0,0.0,2,Trick Totem,"At the end of your turn, cast a random spell that costs (3) or less.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/447b907922439f0e425b42ce3011be6f2936a2d1316f71ad6460cba4bb9b0c13.png,,"It knows how to sit still and do tricks. Still working on rolling over, though.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/540ba554b93a83aac590e3603543c9c4dcc94a761b659f32e21ac8726b8712f8.png,,,"{'relevant': True, 'constructed': True}",,,21.0,,
59175,1,59175-troublemaker,10,[],4,1443,3,Matt Dixon,8.0,6.0,8,Troublemaker,"At the end of your turn, summon two 3/3 Ruffians that attack random enemies.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b668c5d63260e261ba0487445b762fcc0581de65f5729c7a8e24aecbbd849209.png,,"""Prepare for trouble!"" ""Make it double!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c25d1c7acd09b2bc793bf27c05a345a1896efa2c35f6ae9166eb033fd32cd54f.png,,,"{'relevant': True, 'constructed': True}",[59949],,,,
59233,1,59233-trueaim-crescent,14,"[14, 3]",7,1443,4,Kagi,,1.0,1,Trueaim Crescent,"After your Hero attacks a minion, your minions attack it too.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9402f46f04fbcd24d188f86645ec9c149bf9c21a2579aea1f51e3d3146b227a.png,,You could have just pointed.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ace343d40c7b678e2856bdc6ea7c29aae505f18853ca8a1aed7ff97eee3225db.png,,,"{'relevant': True, 'constructed': True}",,,,4.0,
69533,1,69533-truesilver-champion,5,[],7,1637,1,Ryan Sook,,4.0,4,Truesilver Champion,"Whenever your hero attacks, restore 2 Health to it.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ce9eecf02ce78cdcdc8c1b568875c1850c7c03b42067dd001faca89e87b1145.png,,"It Slices, it Dices. You can cut a tin can with it. (But you wouldn't want to.)",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86b46adc4ad19703827a6662741524a15d8294336b9a95fc59b72e3b5ab0cdd0.png,,847.0,"{'relevant': True, 'constructed': True}",,,,2.0,
59569,1,59569-turalyon-the-tenured,5,[],4,1443,5,L. Lullabi & K. Turovec,12.0,3.0,8,"Turalyon, the Tenured","<b>Rush</b>. Whenever this attacks a minion, set the defender's Attack and Health to 3.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/23398f8f133ae858efb410f04024595a8384cb06663bd32937ab49a6ca348ea5.png,,"""Let evil flee before righteousness; let the innocent live in peace. Let the day come when none need fear. For that day, I give my life gladly.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6dd3f6c744fd310a69d03d241c433ac2edbe621d77686e8b44f1f678342b274.png,[53],,"{'relevant': True, 'constructed': True}",,,,,
63229,1,63229-tuskpiercer,14,[],7,1525,3,Kagi ,,1.0,1,Tuskpiercer,<b>Deathrattle:</b> Draw a <b>Deathrattle</b> minion.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/63bf73485cc35ea6ebd6c02c242e15b64c433a81448249562351047369ade2a7.png,,"It's the Barrens, everything has tusks! The Quilboar have tusks, the boars have tusks, the tusks have tusks.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8a5301d7b7b81f54b1fccceddd0b3ed14dbc83ca3b8a460db335bf3aa4df8ea1.png,[12],,"{'relevant': True, 'constructed': True}",,,,2.0,
64419,1,64419-twilight-deceptor,6,[],4,1578,1,Zoltan Boros,3.0,2.0,2,Twilight Deceptor,"<b>Battlecry:</b> If any hero took damage this turn, draw a Shadow spell.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a6f42adf166a6f8309676a545898e1f34cdc20b0c7228ff71978a244801d1064.png,,Nobody asks questions if you're carrying a clipboard.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6c03ae6a6a0f6ab4ab259438f99b301a0c0285c95160c869ec0912dd6196c18.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
59614,1,59614-twilight-runner,2,[],4,1443,3,Jakub Kasper,4.0,5.0,5,Twilight Runner,"<b>Stealth</b> Whenever this attacks, draw 2 cards.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ec22f2d7e2fe34931282b890f06cfd58cd5ea51fae4fd85167ab302289673d9.png,,Every morning you find two dead cards at your doorstep.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e4b831005d55b104e1f8f64c57892066555bfd38e876da2135d6a288f3d83c2.png,[6],,"{'relevant': True, 'constructed': True}",,,20.0,,
69635,1,69635-twisting-nether,9,[],5,1637,4,Dave Allsop,,,8,Twisting Nether,Destroy all minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d936045e8eb8b8f2934cd8fdd8c67aec0647f4409df9d55f13a3c361d5495914.png,,The Twisting Nether is a formless place of magic and illusion and destroyed minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16826fa2cfe5c2a3fed6fb6c2ddf98a51ae9745d134de02bbbcf36d92b3256a5.png,,859.0,"{'relevant': True, 'constructed': True}",,6.0,,,
64357,1,64357-two-faced-investor,12,[],4,1578,3,Andrew Hou,4.0,2.0,3,Two-Faced Investor,"At the end of your turn, reduce the Cost of a card in your hand by (1). <i>(50% chance to increase.)</i>",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c48e9841b22e245304961616b2b666ea2d77b511ce594946a69209608281ebc9.png,,Should never have opened that joint account...,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6e0b3c65ffea72310e7d57040a7c9405106a5e501e3b5e48fa0a126faed95af.png,,,"{'relevant': True, 'constructed': True}",,,,,
61461,1,61461-umbral-owl,2,[],4,1466,3,Patrik Bjorkstrom,4.0,4.0,7,Umbral Owl,<b>Rush</b> Costs (1) less for each spell you've cast this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9da23ae0e628691dcda7b0ea763f19d8b5ece6d289b56ba8974393f0c5ca7311.png,,It sleeps with one eye open.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84b1c8f7666aeb8c96685ab177bcf08893b887c0d8bb93da49cbb156306d0ba7.png,[53],,"{'relevant': True, 'constructed': True}",,,20.0,,
69628,1,69628-unbound-elemental,8,[],4,1637,1,Matt Gaser,4.0,3.0,3,Unbound Elemental,"After you play a card with <b>Overload</b>, gain +1/+1.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb5fff77393beb60bd0c79f55d35a232f0b39b9c4fa8408e5f8bf342a2e09d3a.png,,"Unlike bound elementals, Unbound ones really enjoy a night on the town.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2a13649b8d907547e5060f8ebc3b59a846ba5b6bd6eec4ed5bf5e183e74d080.png,[14],774.0,"{'relevant': True, 'constructed': True}",,,18.0,,
56443,1,56443-underlight-angling-rod,5,[],7,1414,4,Jason Kang,,3.0,3,Underlight Angling Rod,"After your Hero attacks, add a random Murloc to your hand.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f2193072c06110ecc28d04a95ba9e8c71326ba7486c9553e596b0b6064f5e9c2.png,,"""I said I wanted the ASHbringer not FISHbringer!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0cf0f2bb01915166c093694ce692a10ce45ec0ce22a65789949190206fa22cf4.png,,,,,,,2.0,
57149,1,57149-unstable-felbolt,9,[],5,1414,1,Vlad Botos,,,1,Unstable Felbolt,Deal 3 damage to an enemy minion and a random friendly one.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/79fa14716addd9c484893bc1a392f1181edb51b71a5cc5254bc005822a8b7a74.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9923fb88b694874b2a704083ccb68b8fe5ae588d06a92d8f075afb3c36b06c3b.png,Warning! Your minions are seated in the splash zone.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d5ce71434f7bba2361855f190fe640aef1b9bcc20c015a307991999a8e242e3.png,,,,,7.0,,,
63368,1,63368-unstable-shadow-blast,9,[],5,1525,1,Arthur Gimaldinov,,,2,Unstable Shadow Blast,Deal 6 damage to a minion. Excess damage hits your hero.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4fa3432bd032600bfaa1996ba021b51348ed5c9cc25d7002c85a75ee3fdb60f.png,,"""Unstable"" usually means ""awesome!""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc65132b48fdf9491aa85fe2f93650e6a56756df25807dbe59b0beaab7175fd2.png,,,"{'relevant': True, 'constructed': True}",,6.0,,,
62359,1,62359-vanessa-vancleef,7,[],4,1637,5,Wayne Reynolds,3.0,2.0,2,Vanessa VanCleef,<b>Combo:</b> Add a copy of the last card your opponent played to your hand.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16d8b1be9e1d6dac0ac7eb3429b9e3e498d7bcb271da731f68f70cdc5877c32e.png,,Some people collect stamps or flowers. She collects enemies.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf03e8737bdbd8ada69bd32598b26687821a35fa388faf8c6f8af1644a188ee3.png,[13],,"{'relevant': True, 'constructed': True}",,,,,
63261,1,63261-varden-dawngrasp,4,[],4,1525,5,Arthur Bozonnet,3.0,3.0,4,Varden Dawngrasp,"<b>Battlecry:</b> <b>Freeze</b> all enemy minions. If any are already <b>Frozen</b>, deal 4 damage to them instead.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe6a31a10a5b80f9aa51e079cfee56ddbec6bbecff6f1dec9b2a3c87a84e88e7.png,,"Varden Dawngrasp could wield fire, summon hailstorms, and morph a night elf into a sheep with a snap of their fingers. Knowing how malleable reality could be, certain labels felt downright trivial.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/29d7b2285ee20e39b291f1218dbb3aad3edd652bd69b68b4781518ad16a672dc.png,"[8, 10]",,"{'relevant': True, 'constructed': True}",,,,,
64729,1,64729-varian-king-of-stormwind,12,[],4,1578,5,James Ryman,7.0,7.0,8,"Varian, King of Stormwind",<b>Battlecry:</b> Draw a <b>Rush</b> minion to gain <b>Rush</b>. Repeat for <b>Taunt</b> and <b>Divine Shield</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37d6d508eb4249c08708207b43e2f3c978af8a655932cf40b6410e83f0141d40.png,,"Man, this guy is so cool. Sure hope nothing happens to him.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed0b1ee67e9740d7b5516d12aaca492195a746f63e0279855658f6c7e218768e.png,"[1, 3, 8, 53]",,"{'relevant': True, 'constructed': True}",,,,,
59658,1,59658-vectus,12,[],4,1443,5,Anton Zemskov,4.0,4.0,5,Vectus,<b>Battlecry:</b> Summon two 1/1 Whelps. Each gains a <b>Deathrattle</b> from your minions that died this game.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0971a587a97d4f669e862e0b699bdc08b3ba412c613a0fda4dc957f947c2fb22.png,,Don’t let that dark magic worry you. He’ll ensure they hatch without a scratch.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/487a4ff2bac49b3abf785c0286301f261f5cac763f3495915b4a9de0601da39e.png,"[8, 12]",,"{'relevant': True, 'constructed': True}",[59659],,,,
63166,1,63166-vengeful-spirit,14,[],4,1525,4,Wayne Wu,4.0,4.0,4,Vengeful Spirit,<b>Outcast:</b> Draw 2 <b>Deathrattle</b> minions.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/466f0ae19ef5d57fca57a9cea6c4277debfebe593ffcefdfba4ec17d18ced35c.png,,"Sheesh, even the spirits are edgy when it comes to Demon Hunters.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed8d4ce52c857a96f28cfaecc2ef554d15527a6fd8131169f5a98a6fdc81d3af.png,"[12, 86]",,"{'relevant': True, 'constructed': True}",,,,,
62486,1,62486-venomous-scorpid,12,[],4,1525,1,Ian Ameling,3.0,1.0,3,Venomous Scorpid,<b>Poisonous</b> <b>Battlecry:</b> <b>Discover</b> a spell.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e359a83b8924545340aa27d6781280f03f6ef8c46f5edeb213461cb9132fa4e.png,,"Despite what Guff says, he is NOT a ""nice little guy.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62c37512ee52fe2f8b8093b22a3cc721e441545cf5c98928b47dd6bb84b086de.png,"[8, 21, 32]",,"{'relevant': True, 'constructed': True}",,,20.0,,
63632,1,63632-venomstrike-bow,3,[],7,1525,3,Jason Kang,,1.0,4,Venomstrike Bow,<b>Poisonous</b>,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/47c6b5e3b71242cf25129f3edfad8a410d92768e96e1022a128e3ddff9ac679d.png,,"""You know you only have to coat the arrowhead in poison and not the entire bow, right?""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c11a25ec127d48a0f65975989a1f652a301b6014cf586fdef49acb34e220d5b.png,[32],,"{'relevant': True, 'constructed': True}",,,,2.0,
62933,1,62933-veteran-warmedic,5,[],4,1525,4,Wayne Wu,5.0,3.0,4,Veteran Warmedic,"After you cast a Holy spell, summon a 2/2 Medic with <b>Lifesteal</b>.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74b68cc863d9071834d07ba3654994a1d2d0e83b37be844597463049c899af5c.png,,"In times of war, warmedics bring their own medics.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3ba95f1ae25b0ef903d3a49657587bbc24337047beb515497283dc0b8a65c38.png,[38],,"{'relevant': True, 'constructed': True}",[63321],,,,
64388,1,64388-vibrant-squirrel,2,[],4,1578,3,Matt Dixon,1.0,2.0,1,Vibrant Squirrel,"<b>Deathrattle:</b> Shuffle 4 Acorns into your deck. When drawn, summon a 2/1 Squirrel.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f3107384011e594a4a21192644e895780241144f9a99154a3a0bfc6fb77e905.png,,"Oh, they're cute now. Just wait till they unleash a Savage Roar.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/48bd448375245bd94a62774e9696aa27296bab36415160c9d53e5aa9e292b1eb.png,[12],,"{'relevant': True, 'constructed': True}","[64851, 68116]",,20.0,,
63165,1,63165-vile-call,14,[],5,1525,1,Konstantin Porubov,,,3,Vile Call,Summon two 2/2 Demons with <b>Lifesteal</b>.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/272e1f4b74b45111ffb99e9c8ee82e4042555f50b875bf5da27a6d2e212de926.png,,"""We're calling to inform you that your vehicle's insurance is about to expire.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/354f68b05ff85c6a68599c9e0971c9d5c29cdb69aface9f5fcdb3a3d5e177709.png,[38],,"{'relevant': True, 'constructed': True}",[63410],,,,
59753,1,59753-vilefiend-trainer,14,[],4,1443,1,J. Axer,4.0,5.0,4,Vilefiend Trainer,<b>Outcast:</b> Summon two 1/1 Demons.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b58f29e4e825c062708d754f3c1e2c2be6e4224d6b503206c735e7c0e0902043.png,,My Vilefiend Trainers give me a much better sprint than my Air Gul'dans.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a91f832537cb1c793ee5fa99818c60b8333f0a2f1f377994b35edb2bf26d464.png,[86],,"{'relevant': True, 'constructed': True}",[59754],,,,
69678,1,69678-violet-teacher,12,[],4,1637,3,James Ryman,5.0,3.0,4,Violet Teacher,"Whenever you cast a spell, summon a 1/1 Violet Apprentice.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab078e27bc896a02642f902a70c9ed53e81721cd775a98a40a542df3aeffcdd2.png,,"If you don't pay attention, you may be turned into a pig. And then you get your name on the board.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d13e5c2ab27fce06d208c6953583bb9331b3e3570155abe5b9bfd0a8831533a8.png,,1029.0,"{'relevant': True, 'constructed': True}",[378],,,,
56412,1,56412-vivid-spores,8,[],5,1414,3,Max Grecke,,,4,Vivid Spores,"Give your minions ""<b>Deathrattle:</b> Resummon this minion.""",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc9075004e1e5d85d90d58265e70b688b1fcde7af4b9e1f3efa4e2cc91d3f469.png,,"Hey man, I just feel like... death is just a construct of our imaginations, ya know?",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/291dfdb09eb66fa7ab35fb457f5767cf0510fe15a1bb7882bce6113533e74647.png,[12],,,,4.0,,,
59192,1,59192-void-drinker,9,[],4,1443,4,Slawomir Maniak,5.0,4.0,5,Void Drinker,<b>Taunt</b>. <b>Battlecry:</b> Destroy a Soul Fragment in your deck to gain +3/+3.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f8b4f66c9e56d03f4fd52d3788d5cafac662ba3fcce3f26630793676ff11750.png,,It has no taste.,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/427035986406ce8be165034a535f7d4c5423562c0c1d73df11548c35d6665788.png,"[1, 8]",,"{'relevant': True, 'constructed': True}",[59723],,15.0,,
62871,1,62871-void-flayer,6,[],4,1525,3,Jakub Kasper,4.0,3.0,4,Void Flayer,"<b>Battlecry:</b> For each spell in your hand, deal 1 damage to a random enemy minion.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a902dae90bb459a8da2bbac1e5c5397fcd56fc55947a52e65196cd5143351a94.png,,"The Void, just like onions, has flayers.",https://d15f34w2p8l1cc.cloudfront.net/hearthstone/938f609c9d9b4b7abd7b1474ba5d7eda421c7e687074c92387f398da7e5bf528.png,[8],,"{'relevant': True, 'constructed': True}",,,,,
